Date,Price,Open,High,Low,Volume,Change(%)
10 Mar 2010,5116.25,5101.6,5137.4,5092.05,167174523,0.29%
09 Mar 2010,5101.5,5121.05,5131.8,5094.35,158734706,-0.44%
08 Mar 2010,5124,5092.15,5147.1,5092.15,187964711,0.69%
05 Mar 2010,5088.7,5080.55,5118.65,5068.05,209604746,0.17%
04 Mar 2010,5080.25,5096.95,5096.95,5049,205104948,-0.15%
03 Mar 2010,5088.1,5015.8,5093.25,5015.1,191791765,1.42%
02 Mar 2010,5017,4935.6,5029.45,4935.35,233127111,1.92%
26 Feb 2010,4922.3,4858.5,4992,4858.45,341137163,1.29%
25 Feb 2010,4859.75,4859,4880.15,4835.6,179443119,0.02%
24 Feb 2010,4858.6,4869.55,4880.55,4834.65,141213476,-0.24%
23 Feb 2010,4870.05,4856.6,4884.1,4833.15,129233916,0.28%
22 Feb 2010,4856.4,4849.35,4912.05,4845.9,149362400,0.24%
19 Feb 2010,4844.9,4887.3,4887.3,4805.55,194311305,-0.88%
18 Feb 2010,4887.75,4915.1,4922.05,4873.7,193513235,-0.53%
17 Feb 2010,4914,4858.65,4929.7,4857.6,176502266,1.20%
16 Feb 2010,4855.75,4801.8,4880,4791.35,156011235,1.12%
15 Feb 2010,4801.95,4827.9,4845.6,4783.9,153758927,-0.52%
11 Feb 2010,4826.85,4757.25,4843.8,4757.25,142638466,1.46%
10 Feb 2010,4757.2,4793,4826.85,4748.1,185053448,-0.74%
09 Feb 2010,4792.65,4760.55,4810.4,4739.35,175452494,0.68%
08 Feb 2010,4760.4,4755.35,4799.05,4675.4,205364363,0.07%
06 Feb 2010,4757.25,4712.75,4768.15,4712.75,22091127,0.82%
05 Feb 2010,4718.65,4819.65,4827,4692.35,222362365,-2.61%
04 Feb 2010,4845.35,4931.3,4931.3,4832.35,167815142,-1.75%
03 Feb 2010,4931.85,4831,4949.15,4831,163105434,2.11%
02 Feb 2010,4830.1,4907.85,4951.15,4814.1,235090748,-1.42%
01 Feb 2010,4899.7,4882.05,4918.8,4827.15,226819473,0.36%
29 Jan 2010,4882.05,4866.15,4893.7,4766,265191792,0.30%
28 Jan 2010,4867.25,4863,4929.9,4824.95,275868897,0.29%
27 Jan 2010,4853.1,5008.5,5008.5,4833.05,274773820,-3.09%
25 Jan 2010,5007.9,5034.55,5035.7,4983.05,166405391,-0.56%
22 Jan 2010,5036,5094.15,5094.15,4954.85,270251977,-1.14%
21 Jan 2010,5094.15,5220.2,5220.35,5085.45,190009431,-2.44%
20 Jan 2010,5221.7,5226.1,5256.7,5201.4,167867201,-0.08%
19 Jan 2010,5225.65,5274.2,5287.8,5218.65,141424524,-0.93%
18 Jan 2010,5274.85,5253.65,5292.5,5228.95,153687597,0.43%
15 Jan 2010,5252.2,5259.9,5279.85,5242.45,167242355,-0.15%
14 Jan 2010,5259.9,5234.5,5272.85,5232.5,171282618,0.50%
13 Jan 2010,5233.95,5212.6,5239.2,5169.55,200774550,0.45%
12 Jan 2010,5210.4,5251.1,5300.5,5200.95,206748015,-0.74%
11 Jan 2010,5249.4,5263.8,5287.2,5227.8,238011959,0.09%
08 Jan 2010,5244.75,5264.25,5276.75,5234.7,201910800,-0.35%
07 Jan 2010,5263.1,5281.8,5302.55,5244.75,181246734,-0.35%
06 Jan 2010,5281.8,5278.15,5310.85,5260.05,216147837,0.07%
05 Jan 2010,5277.9,5277.15,5288.35,5242.4,240844424,0.87%
04 Jan 2010,5232.2,5200.9,5238.45,5167.1,148652424,0.60%
31 Dec 2009,5201.05,5171.2,5221.85,5168.75,188092940,0.61%
30 Dec 2009,5169.45,5188.75,5197.05,5160.1,147546797,-0.36%
29 Dec 2009,5187.95,5180.75,5214.6,5175.85,160527908,0.18%
24 Dec 2009,5178.4,5144.8,5197.9,5129.05,202176013,0.66%
23 Dec 2009,5144.6,4990.05,5150.6,4990.05,250734148,3.18%
22 Dec 2009,4985.85,4953.35,4997.3,4953.35,164377140,0.67%
21 Dec 2009,4952.6,4983.65,4997.85,4943.95,168156865,-0.70%
18 Dec 2009,4987.7,5042,5043.4,4979.05,199329425,-1.07%
17 Dec 2009,5041.75,5046.65,5064.2,5013.15,219465268,-0.01%
16 Dec 2009,5042.05,5032.95,5067.25,5001.8,202112014,0.18%
15 Dec 2009,5033.05,5105.75,5129.45,5018.25,198962362,-1.42%
14 Dec 2009,5105.7,5117.45,5156.7,5090.15,171684929,-0.23%
11 Dec 2009,5117.3,5136.05,5182.55,5088.4,207026470,-0.34%
10 Dec 2009,5134.65,5112.4,5146.45,5084.65,212775673,0.44%
09 Dec 2009,5112,5147.65,5147.65,5090.6,240039269,-0.70%
08 Dec 2009,5147.95,5068.55,5152.55,5058.9,222744006,1.60%
07 Dec 2009,5066.7,5108.85,5131.3,5051.55,213116933,-0.83%
04 Dec 2009,5108.9,5131.7,5161.8,5081.85,207469832,-0.44%
03 Dec 2009,5131.7,5124.55,5181,5106.6,225726200,0.16%
02 Dec 2009,5123.25,5122.75,5161.75,5111.75,284763865,0.02%
01 Dec 2009,5122,5039.7,5130.35,5038.85,301878674,1.77%
30 Nov 2009,5032.7,4942.25,5066.35,4942.25,299569170,1.84%
27 Nov 2009,4941.75,5005.05,5005.05,4806.7,304958891,-1.27%
26 Nov 2009,5005.55,5116.45,5116.45,4986.05,250067337,-2.01%
25 Nov 2009,5108.15,5091.55,5138,5078.35,185171466,0.35%
24 Nov 2009,5090.55,5105,5112.85,5053.5,201324276,-0.25%
23 Nov 2009,5103.55,5052.95,5113.1,5052.1,193875423,1.01%
20 Nov 2009,5052.45,4988.75,5063.3,4932.8,289285202,1.27%
19 Nov 2009,4989,5043.95,5053.45,4963.7,286198276,-1.30%
18 Nov 2009,5054.7,5061.5,5079.3,5041.65,204346736,-0.15%
17 Nov 2009,5062.25,5058.95,5074,5010.15,211034152,0.08%
16 Nov 2009,5058.05,4996.5,5073.2,4994,218547707,1.18%
13 Nov 2009,4998.95,4952.35,5017.9,4942.65,217419912,0.93%
12 Nov 2009,4952.65,5004.4,5014.4,4924.75,282046035,-1.03%
11 Nov 2009,5003.95,4882.3,5016.7,4870.05,251115661,2.50%
10 Nov 2009,4881.7,4898.9,4947.7,4860.1,273281602,-0.34%
09 Nov 2009,4898.4,4796.15,4905.25,4789.9,242563827,2.13%
06 Nov 2009,4796.15,4767.5,4836.2,4764.85,279503737,0.64%
05 Nov 2009,4765.55,4711.65,4776.35,4610.6,337186106,1.16%
04 Nov 2009,4710.8,4567.3,4717.8,4565,342877732,3.22%
03 Nov 2009,4563.9,4712.25,4729.85,4538.5,319392344,-3.14%
30 Oct 2009,4711.7,4751.1,4853.65,4687.5,321182346,-0.82%
29 Oct 2009,4750.55,4826.1,4826.1,4738.4,354052799,-1.57%
28 Oct 2009,4826.15,4846.55,4867,4784.1,291607710,-0.42%
27 Oct 2009,4846.7,4970.55,4970.55,4829.5,324126841,-2.50%
26 Oct 2009,4970.9,4997.15,5033.75,4961.35,201756762,-0.52%
23 Oct 2009,4997.05,4986.55,5054.95,4983.25,223335499,0.17%
22 Oct 2009,4988.6,5063.35,5064.25,4968.45,219560144,-1.48%
21 Oct 2009,5063.6,5114.85,5117.45,5051.65,206631723,-0.99%
20 Oct 2009,5114.45,5145.6,5181.95,5102.65,199616623,-0.53%
17 Oct 2009,5141.8,5159.35,5176.8,5124.25,41376778,-0.01%
16 Oct 2009,5142.15,5108.65,5149.65,5093.2,208175454,0.65%
15 Oct 2009,5108.85,5118.55,5152.25,5077.1,258099954,-0.18%
14 Oct 2009,5118.2,5054.35,5127.4,5054.35,243364399,1.27%
12 Oct 2009,5054.25,4945.45,5068.05,4945.45,187302253,2.21%
09 Oct 2009,4945.2,4993,5032.6,4934.55,215439682,-1.14%
08 Oct 2009,5002.25,5011.25,5043.05,4971.75,294680002,0.33%
07 Oct 2009,4985.75,5031.7,5077,4972.95,266221987,-0.83%
06 Oct 2009,5027.4,5003.65,5034.7,4921.05,367279763,0.48%
05 Oct 2009,5003.2,5076.05,5076.05,4991.95,239335078,-1.58%
01 Oct 2009,5083.4,5087.2,5110.5,5057.05,224761213,-0.01%
30 Sep 2009,5083.95,5007.65,5087.6,5004.35,184790308,1.54%
29 Sep 2009,5006.85,4959.15,5020.25,4959.1,174803950,0.97%
25 Sep 2009,4958.95,4985.1,4994.35,4931.25,179960712,-0.55%
24 Sep 2009,4986.55,4977.15,5016.7,4904.05,266932031,0.33%
23 Sep 2009,4969.95,5019.95,5030.75,4957.05,213349260,-1.00%
22 Sep 2009,5020.2,4977.1,5036.3,4977.1,189005727,0.89%
18 Sep 2009,4976.05,4963.95,4980.85,4931.9,222101079,0.21%
17 Sep 2009,4965.55,4958.55,5003.05,4944.15,270017278,0.14%
16 Sep 2009,4958.4,4894.65,4966.3,4894.65,240095210,1.36%
15 Sep 2009,4892.1,4808.35,4899.45,4808.35,215325851,1.74%
14 Sep 2009,4808.6,4830.35,4832.25,4786.25,168557296,-0.43%
11 Sep 2009,4829.55,4819.4,4856.15,4791.55,236392562,0.21%
10 Sep 2009,4819.4,4814.35,4889.05,4807.9,235712405,0.11%
09 Sep 2009,4814.25,4804.9,4825.05,4783.5,239157623,0.19%
08 Sep 2009,4805.25,4782.85,4842.2,4782.65,310692738,0.47%
07 Sep 2009,4782.9,4682.4,4790,4679.3,243162111,2.19%
04 Sep 2009,4680.4,4608.7,4697.2,4580.35,243559408,1.89%
03 Sep 2009,4593.55,4608.75,4647.35,4581.05,245965172,-0.32%
02 Sep 2009,4608.35,4624,4650.45,4576.6,265745955,-0.37%
01 Sep 2009,4625.35,4662.2,4735.9,4600.65,332639046,-0.79%
31 Aug 2009,4662.1,4730.85,4730.85,4635,355947859,-1.48%
28 Aug 2009,4732.35,4688.4,4743.75,4651.4,285794817,0.94%
27 Aug 2009,4688.2,4679,4707.9,4645.15,230998335,0.16%
26 Aug 2009,4680.85,4659.45,4697.8,4659.1,208840330,0.46%
25 Aug 2009,4659.35,4641.65,4672.9,4582.5,248995054,0.36%
24 Aug 2009,4642.8,4536.95,4656.3,4536.95,207902560,2.52%
21 Aug 2009,4528.8,4453.45,4538.7,4400.9,185694578,1.69%
20 Aug 2009,4453.45,4394.35,4492.8,4394.35,166600981,1.35%
19 Aug 2009,4394.1,4457.75,4477.55,4353.45,254668765,-1.45%
18 Aug 2009,4458.9,4389.5,4491.45,4372.65,265217123,1.62%
17 Aug 2009,4387.9,4578.8,4578.8,4374.6,252330559,-4.20%
14 Aug 2009,4580.05,4605.15,4619,4559.35,222992686,-0.54%
13 Aug 2009,4605,4458.55,4614.15,4458.55,253540980,3.31%
12 Aug 2009,4457.5,4473.8,4473.8,4359.4,274149382,-0.31%
11 Aug 2009,4471.35,4435,4510.8,4398.9,250129719,0.76%
10 Aug 2009,4437.65,4486.5,4562.5,4399.85,284079082,-0.98%
07 Aug 2009,4481.4,4591.9,4591.9,4463.95,266871982,-2.27%
06 Aug 2009,4585.5,4694.35,4718.15,4559.2,278150681,-2.31%
05 Aug 2009,4694.15,4680.95,4717.2,4629.85,244640641,0.29%
04 Aug 2009,4680.5,4706.25,4731.45,4642.6,322871852,-0.66%
03 Aug 2009,4711.4,4633.8,4723.75,4617.75,277002677,1.62%
31 Jul 2009,4636.45,4571.6,4669.75,4571.6,300437149,1.42%
30 Jul 2009,4571.45,4513.1,4582.35,4474.5,338985380,1.28%
29 Jul 2009,4513.5,4565.8,4573.85,4420.8,368035721,-1.11%
28 Jul 2009,4564.1,4572.8,4599.9,4529.15,382344566,-0.18%
27 Jul 2009,4572.3,4568.65,4596.75,4528.5,277017434,0.08%
24 Jul 2009,4568.55,4524.8,4578.75,4504.85,351255586,0.99%
23 Jul 2009,4523.75,4409.7,4532.4,4405.95,273052133,2.84%
22 Jul 2009,4398.9,4469.3,4557.95,4380.45,337796915,-1.57%
21 Jul 2009,4469.1,4501.5,4524,4436.6,311984330,-0.74%
20 Jul 2009,4502.25,4377.9,4510.3,4377.9,280309302,2.91%
17 Jul 2009,4374.95,4231.45,4390.4,4230.15,250233020,3.39%
16 Jul 2009,4231.4,4223.5,4305,4205.5,292288337,-0.05%
15 Jul 2009,4233.5,4120.8,4249.55,4118.75,254611958,2.97%
14 Jul 2009,4111.4,3974.1,4128.9,3974.1,242076783,3.46%
13 Jul 2009,3974.05,4003.4,4003.4,3918.75,273186872,-0.75%
10 Jul 2009,4003.9,4081.4,4129.95,3976.8,303001008,-1.89%
09 Jul 2009,4080.95,4078.75,4114.9,4039.85,406359501,0.05%
08 Jul 2009,4078.9,4201.85,4201.85,4061.1,339578445,-2.93%
07 Jul 2009,4202.15,4166,4231.8,4155.5,290915989,0.88%
06 Jul 2009,4165.7,4429.6,4479.8,4133.7,365737764,-5.84%
03 Jul 2009,4424.25,4347.3,4434.45,4298.95,224680237,1.73%
02 Jul 2009,4348.85,4373.5,4383.65,4288.75,259079398,0.18%
01 Jul 2009,4340.9,4292.3,4362.3,4249.7,289982752,1.16%
30 Jun 2009,4291.1,4391.5,4426.75,4267.35,336647021,-2.27%
29 Jun 2009,4390.95,4375.4,4439.95,4350.9,293321334,0.35%
26 Jun 2009,4375.5,4243.95,4383.75,4243.95,284570041,3.15%
25 Jun 2009,4241.85,4293.85,4337.95,4221.15,407987742,-1.19%
24 Jun 2009,4292.95,4247.3,4307,4218.25,311199175,1.08%
23 Jun 2009,4247,4223.3,4267.45,4143.25,339990201,0.28%
22 Jun 2009,4235.25,4314.2,4352.25,4221.9,270808678,-1.82%
19 Jun 2009,4313.6,4251.1,4326.2,4206.7,350066880,1.46%
18 Jun 2009,4251.4,4352.95,4375.3,4222.15,373404826,-2.40%
17 Jun 2009,4356.15,4515.35,4517.8,4332.8,327627945,-3.58%
16 Jun 2009,4517.8,4478.1,4537.95,4405.95,320009267,0.75%
15 Jun 2009,4484,4584.65,4601.05,4469.6,322454082,-2.17%
12 Jun 2009,4583.4,4637.55,4693.2,4566.15,351580404,-1.17%
11 Jun 2009,4637.7,4657.4,4679.55,4586.15,391597868,-0.38%
10 Jun 2009,4655.25,4551.7,4688.95,4551.7,392189746,2.29%
09 Jun 2009,4550.95,4427.75,4562.45,4365.1,414282839,2.73%
08 Jun 2009,4429.9,4582.35,4611.4,4404.65,370092839,-3.42%
05 Jun 2009,4586.9,4573.3,4636.85,4561.95,409906842,0.31%
04 Jun 2009,4572.65,4530.3,4582.2,4453.45,424050722,0.93%
03 Jun 2009,4530.7,4525.5,4574.9,4478.6,415829528,0.12%
02 Jun 2009,4525.25,4530.45,4586.4,4451.3,396327441,-0.10%
01 Jun 2009,4529.9,4450.4,4545.4,4450.4,464256409,1.82%
29 May 2009,4448.95,4340.75,4488.05,4340.75,506796280,2.58%
28 May 2009,4337.1,4276.15,4354.85,4254.85,460439887,1.43%
27 May 2009,4276.05,4117.3,4286.45,4115.25,353499631,3.87%
26 May 2009,4116.7,4239.55,4256.05,4092.25,308739530,-2.85%
25 May 2009,4237.55,4238.1,4270.05,4205.1,299302991,-0.02%
22 May 2009,4238.5,4211.85,4249.5,4155.85,284165388,0.66%
21 May 2009,4210.9,4270.35,4319,4199.2,353070384,-1.39%
20 May 2009,4270.3,4318.75,4362.85,4244.7,471343167,-1.11%
19 May 2009,4318.45,4324.95,4509.4,4167.65,670982325,-0.11%
18 May 2009,4323.15,3673.15,4384.3,3673.15,2768292,17.74%
15 May 2009,3671.65,3597.85,3686.25,3597.85,300880814,2.18%
14 May 2009,3593.45,3631.9,3631.9,3537.6,288154287,-1.15%
13 May 2009,3635.25,3668.75,3709.6,3610.2,360452738,-1.25%
12 May 2009,3681.1,3554.65,3691.65,3534.2,366055503,3.56%
11 May 2009,3554.6,3615.75,3660.2,3534.55,285340638,-1.83%
08 May 2009,3620.7,3681.8,3711.25,3582.85,291694964,-1.72%
07 May 2009,3683.9,3617.15,3692.05,3617.15,326304598,1.62%
06 May 2009,3625.05,3662,3717.05,3608.65,408101644,-1.01%
05 May 2009,3661.9,3664.5,3682.2,3618.75,442066443,0.22%
04 May 2009,3654,3478.7,3664.5,3478.7,363866099,5.18%
29 Apr 2009,3473.95,3371.65,3486.4,3366.7,483582317,3.32%
28 Apr 2009,3362.35,3469.5,3471.95,3351.5,287134649,-3.10%
27 Apr 2009,3470,3481.3,3517.25,3435.3,315936295,-0.31%
24 Apr 2009,3480.75,3423.6,3491.35,3402.9,306127718,1.67%
23 Apr 2009,3423.7,3330.5,3439.9,3310.5,315691090,2.80%
22 Apr 2009,3330.3,3364.6,3401.1,3296.9,327292987,-1.04%
21 Apr 2009,3365.3,3376.85,3414.7,3309.35,344666547,-0.35%
20 Apr 2009,3377.1,3384.75,3441.1,3339.45,341798670,-0.22%
17 Apr 2009,3384.4,3369.5,3489.85,3359.25,491159908,0.44%
16 Apr 2009,3369.5,3484.35,3511.25,3354.2,559549931,-3.29%
15 Apr 2009,3484.15,3381.45,3497.55,3311.8,458489468,3.00%
13 Apr 2009,3382.6,3342.2,3417.8,3334.15,331534301,1.21%
09 Apr 2009,3342.05,3346,3401.15,3307.05,414637960,-0.03%
08 Apr 2009,3342.95,3255.35,3357.05,3149.25,409030235,2.65%
06 Apr 2009,3256.6,3211.35,3303.9,3211.35,357065601,1.42%
02 Apr 2009,3211.05,3061.05,3228.75,3061.05,370836234,4.92%
01 Apr 2009,3060.35,3023.85,3069.3,2965.7,319351571,1.30%
31 Mar 2009,3020.95,2981.7,3054.3,2966.4,341399212,1.44%
30 Mar 2009,2978.15,3108.75,3110.2,2962.4,275780455,-4.20%
27 Mar 2009,3108.65,3079.4,3123.35,3055.9,326572500,0.86%
26 Mar 2009,3082.25,2982.25,3103.35,2982.25,416183641,3.28%
25 Mar 2009,2984.35,2938.8,2996.5,2923.3,383648320,1.55%
24 Mar 2009,2938.7,2923.8,3017.4,2914.5,383082195,-0.04%
23 Mar 2009,2939.9,2807.25,2949.75,2807.25,251175674,4.73%
20 Mar 2009,2807.05,2807.35,2816.1,2773.65,186838911,0.00%
19 Mar 2009,2807.15,2797.05,2822.25,2771.35,223408426,0.45%
18 Mar 2009,2794.7,2757.65,2836.05,2752.25,261792179,1.35%
17 Mar 2009,2757.45,2776.35,2805.6,2738.7,288783952,-0.71%
16 Mar 2009,2777.25,2716.05,2781.95,2701.95,263132015,2.13%
13 Mar 2009,2719.25,2616.6,2726.15,2616.6,263891931,3.89%
12 Mar 2009,2617.45,2574.5,2646.1,2574.5,213787846,1.72%
09 Mar 2009,2573.15,2620.1,2621.25,2555.6,166405852,-1.79%
06 Mar 2009,2620.15,2576.75,2628.1,2539.45,242507546,1.69%
05 Mar 2009,2576.7,2645.9,2663.9,2564.1,244865119,-2.59%
04 Mar 2009,2645.2,2611.95,2655.7,2611.95,202951338,0.87%
03 Mar 2009,2622.4,2672.15,2688.5,2611.55,217640315,-1.95%
02 Mar 2009,2674.6,2764.6,2764.6,2659.55,194233262,-3.22%
27 Feb 2009,2763.65,2785.7,2787.2,2708.45,231156647,-0.79%
26 Feb 2009,2785.65,2762.2,2797.8,2731.9,250174333,0.84%
25 Feb 2009,2762.5,2733.45,2789.35,2733.45,176810272,1.05%
24 Feb 2009,2733.9,2737.25,2746.2,2677.55,182635357,-0.09%
20 Feb 2009,2736.45,2789.3,2789.3,2709.3,154745737,-1.90%
19 Feb 2009,2789.35,2776.7,2802.15,2767.6,174587983,0.48%
18 Feb 2009,2776.15,2755.15,2806.5,2736.65,214158731,0.20%
17 Feb 2009,2770.5,2853.85,2854.65,2757.3,191433117,-2.74%
16 Feb 2009,2848.5,2948.25,2953.2,2839.1,246055796,-3.39%
13 Feb 2009,2948.35,2896.95,2969.75,2896.85,195716585,1.91%
12 Feb 2009,2893.05,2927.4,2939,2886.55,214711779,-1.12%
11 Feb 2009,2925.7,2933,2937.5,2877.6,243361543,-0.30%
10 Feb 2009,2934.5,2919.7,2957.4,2891.75,301746237,0.50%
09 Feb 2009,2919.9,2843.05,2926.75,2840.15,186517519,2.70%
06 Feb 2009,2843.1,2779.35,2852.5,2778.65,187961190,2.27%
05 Feb 2009,2780.05,2802.75,2816.8,2754.85,178483516,-0.82%
04 Feb 2009,2803.05,2780.7,2842.2,2780.7,204148860,0.69%
03 Feb 2009,2783.9,2773.5,2831.7,2752.9,256257993,0.62%
02 Feb 2009,2766.65,2872.35,2873.45,2760.7,234936117,-3.76%
30 Jan 2009,2874.8,2824.05,2881,2774.1,295003380,1.80%
29 Jan 2009,2823.95,2849.35,2873.85,2795.35,347833247,-0.90%
28 Jan 2009,2849.5,2771.1,2855.4,2765.6,280820316,2.82%
27 Jan 2009,2771.35,2686.05,2777.3,2685.25,218653539,3.46%
23 Jan 2009,2678.55,2705.45,2765.55,2661.65,211289358,-1.30%
22 Jan 2009,2713.8,2714.7,2744.85,2681.4,229571575,0.28%
21 Jan 2009,2706.15,2777.4,2787.3,2690.2,220067231,-3.23%
20 Jan 2009,2796.6,2842.9,2842.9,2758,233289325,-1.74%
19 Jan 2009,2846.2,2828.7,2868.2,2819.9,328336119,0.63%
16 Jan 2009,2828.45,2737,2835.65,2724.2,229499649,3.35%
15 Jan 2009,2736.7,2832.3,2832.3,2701.75,214276463,-3.48%
14 Jan 2009,2835.3,2748.4,2853.25,2748.4,217305116,3.29%
13 Jan 2009,2744.95,2775,2802.6,2720.8,252698258,-1.02%
12 Jan 2009,2773.1,2868.85,2869.2,2748.55,272857526,-3.48%
09 Jan 2009,2873,2919.95,2929.85,2810.25,591981660,-1.62%
07 Jan 2009,2920.4,3112.8,3147.2,2888.2,686887189,-6.18%
06 Jan 2009,3112.8,3121.5,3141.8,3056.1,340452916,-0.28%
05 Jan 2009,3121.45,3058.75,3131.95,3056.45,311929372,2.45%
02 Jan 2009,3046.75,3034.6,3079.85,3021.8,318672508,0.44%
01 Jan 2009,3033.45,2963.3,3039.25,2963.3,226681072,2.51%
31 Dec 2008,2959.15,2979.8,3002.65,2937.35,288826411,-0.68%
30 Dec 2008,2979.5,2922.55,2999.15,2899.75,302749136,1.96%
29 Dec 2008,2922.2,2857.15,2931.8,2812.9,335171811,2.27%
26 Dec 2008,2857.25,2919.85,2960.95,2844.8,237935397,-2.04%
24 Dec 2008,2916.85,2967.4,2968,2900.45,380460882,-1.74%
23 Dec 2008,2968.65,3039.25,3040,2957.05,303129447,-2.32%
22 Dec 2008,3039.3,3077.25,3110.45,3027.8,315828829,-1.24%
19 Dec 2008,3077.5,3063,3106.8,3036.3,386314136,0.55%
18 Dec 2008,3060.75,2955.35,3072.55,2922.65,377032468,3.60%
17 Dec 2008,2954.35,3040.45,3076.2,2943.5,344614834,-2.87%
16 Dec 2008,3041.75,2983.6,3052.55,2963.3,270617321,2.03%
15 Dec 2008,2981.2,2917.9,3012.1,2917.9,293737834,2.05%
12 Dec 2008,2921.35,2915.35,2936.8,2812.55,284387903,0.04%
11 Dec 2008,2920.15,2934.05,2945.3,2861.55,352210656,-0.28%
10 Dec 2008,2928.25,2785.7,2940.15,2785.7,370599341,5.18%
08 Dec 2008,2784,2714.7,2861.55,2714.7,311403332,2.56%
05 Dec 2008,2714.4,2786.65,2821.15,2701.35,319248265,-2.64%
04 Dec 2008,2788,2656.5,2793.8,2646.35,324139019,4.95%
03 Dec 2008,2656.45,2657.5,2693.65,2611.95,282545081,-0.05%
02 Dec 2008,2657.8,2672.9,2672.9,2570.7,261046123,-0.94%
01 Dec 2008,2682.9,2755.15,2832.85,2669.5,257834565,-2.62%
28 Nov 2008,2755.1,2745.7,2779,2690.3,296322562,0.10%
26 Nov 2008,2752.25,2652.45,2762.6,2643.35,269948758,3.70%
25 Nov 2008,2654,2708.3,2790.7,2638.2,214273358,-2.00%
24 Nov 2008,2708.25,2690.85,2740.35,2633.8,236734124,0.55%
21 Nov 2008,2693.45,2553.6,2718.6,2539.8,281157780,5.50%
20 Nov 2008,2553.15,2634.2,2634.2,2502.9,204791432,-3.11%
19 Nov 2008,2635,2682.75,2772.4,2617.9,230509310,-1.79%
18 Nov 2008,2683.15,2802.45,2802.45,2664.3,220175375,-4.16%
17 Nov 2008,2799.55,2813.4,2835.7,2694.5,251219581,-0.38%
14 Nov 2008,2810.35,2848,2938.8,2778.8,256741624,-1.34%
12 Nov 2008,2848.45,2937.9,2975.2,2794.95,250460116,-3.07%
11 Nov 2008,2938.65,3147.2,3147.2,2919.45,221654127,-6.66%
10 Nov 2008,3148.25,2973.3,3161.25,2973.3,250699622,5.89%
07 Nov 2008,2973,2893.25,3010,2860.1,246638152,2.78%
06 Nov 2008,2892.65,2998.45,3007.8,2860.25,268176655,-3.42%
05 Nov 2008,2994.95,3155.75,3240.55,2971,305687563,-4.68%
04 Nov 2008,3142.1,3050.25,3152.3,2985,304612885,3.23%
03 Nov 2008,3043.85,2885.4,3062.05,2885.4,240432293,5.48%
31 Oct 2008,2885.6,2696.3,2921.35,2696.3,320461935,6.99%
29 Oct 2008,2697.05,2685.3,2781.25,2631.9,361640496,0.46%
28 Oct 2008,2684.6,2526.2,2695.95,2526.2,51206468,6.35%
27 Oct 2008,2524.2,2583.75,2585.3,2252.75,341119933,-2.31%
24 Oct 2008,2584,2936.25,2936.25,2525.05,348593400,-12.20%
23 Oct 2008,2943.15,3064.8,3085.1,2917.15,234028377,-3.98%
22 Oct 2008,3065.15,3234.7,3235.75,3051.8,171324331,-5.25%
21 Oct 2008,3234.9,3125.4,3254.85,3117.35,225588997,3.59%
20 Oct 2008,3122.8,3108.2,3238.4,3058.95,185814892,1.58%
17 Oct 2008,3074.35,3269.05,3335.95,3046.6,193315455,-5.96%
16 Oct 2008,3269.3,3333.85,3333.85,3099.9,234074825,-2.07%
15 Oct 2008,3338.4,3517.9,3518.5,3324.55,163717675,-5.12%
14 Oct 2008,3518.65,3494.1,3648.25,3491.5,177533437,0.80%
13 Oct 2008,3490.7,3272.9,3510.2,3272.9,195171226,6.43%
10 Oct 2008,3279.95,3502.05,3502.05,3198.95,283840537,-6.65%
08 Oct 2008,3513.65,3604.4,3604.4,3329.45,228575994,-2.58%
07 Oct 2008,3606.6,3606.95,3732.65,3537,210221893,0.12%
06 Oct 2008,3602.35,3817.3,3820.85,3581.6,157489980,-5.66%
03 Oct 2008,3818.3,3953.55,3969.55,3804.85,172515665,-3.35%
01 Oct 2008,3950.75,3921.85,4000.5,3861.25,149827468,0.75%
30 Sep 2008,3921.2,3848.7,3966.85,3715.05,217095428,1.85%
29 Sep 2008,3850.05,3990.2,3997.55,3777.3,187237452,-3.39%
26 Sep 2008,3985.25,4108.75,4110.7,3970.35,133851369,-3.05%
25 Sep 2008,4110.55,4162.15,4172.6,4077.5,217958856,-1.22%
24 Sep 2008,4161.25,4125.75,4207.95,4115.85,156072253,0.83%
23 Sep 2008,4126.9,4223.9,4224.7,4117.9,125527290,-2.28%
22 Sep 2008,4223.05,4248.95,4303.25,4202.4,136005041,-0.52%
19 Sep 2008,4245.25,4040.8,4262.65,4040.8,205152260,5.13%
18 Sep 2008,4038.15,4005.25,4050.1,3799.55,203045881,0.75%
17 Sep 2008,4008.25,4074.8,4116.7,3974.6,153241482,-1.64%
16 Sep 2008,4074.9,4072.55,4090.1,3919.35,159505028,0.05%
15 Sep 2008,4072.9,4231.95,4237.25,3955.4,147158815,-3.68%
12 Sep 2008,4228.45,4291.6,4323.9,4200.15,145748456,-1.44%
11 Sep 2008,4290.3,4397.25,4399.3,4272.75,116723061,-2.50%
10 Sep 2008,4400.25,4467.5,4467.5,4382.35,134790277,-1.53%
09 Sep 2008,4468.7,4485.15,4497.5,4418.95,95544721,-0.30%
08 Sep 2008,4482.3,4358.3,4558,4358.3,117221175,2.99%
05 Sep 2008,4352.3,4444.7,4444.7,4328.9,108527037,-2.15%
04 Sep 2008,4447.75,4512.95,4514.6,4419.45,114626208,-1.25%
